ENSG00000186092.6	OR4F5
ENSG00000142230.11	SAE1
ENSG00000105327.17	BBC3
ENSG00000105321.13	CCDC9
ENSG00000257704.3	INAFM1
ENSG00000197405.7	C5AR1
ENSG00000134830.5	C5AR2
ENSG00000134815.18	DHX34
ENSG00000105419.17	MEIS3
ENSG00000118160.13	SLC8A2
ENSG00000118162.13	KPTN
ENSG00000105402.7	NAPA
ENSG00000118156.12	ZNF541
ENSG00000063169.10	BICRA
ENSG00000024422.11	EHD2
ENSG00000105373.18	NOP53
ENSG00000178980.14	SELENOW
ENSG00000178928.8	TPRX1
ENSG00000105392.15	CRX
ENSG00000105398.3	SULT2A1
ENSG00000188334.3	BSPH1
ENSG00000169393.8	ELSPBP1
ENSG00000105507.2	CABP5
ENSG00000105499.13	PLA2G4C
ENSG00000105486.13	LIG1
ENSG00000185453.12	ZSWIM9
ENSG00000105483.17	CARD8
ENSG00000178150.9	ZNF114
ENSG00000105479.15	CCDC114
ENSG00000142227.10	EMP3
ENSG00000161558.10	TMEM143
ENSG00000105467.8	SYNGR4
ENSG00000105438.8	KDELR1
ENSG00000105464.3	GRIN2D
ENSG00000105447.12	GRWD1
ENSG00000182324.6	KCNJ14
ENSG00000268465.1	AC008403.1
ENSG00000105443.14	CYTH2
ENSG00000142235.9	LMTK3
ENSG00000088002.11	SULT2B1
ENSG00000105523.3	FAM83E
ENSG00000177202.2	SPACA4
ENSG00000063177.12	RPL18
ENSG00000063176.15	SPHK2
ENSG00000105516.10	DBP
ENSG00000063180.8	CA11
ENSG00000142233.11	NTN5
ENSG00000176920.11	FUT2
ENSG00000176909.11	MAMSTR
ENSG00000105538.9	RASIP1
ENSG00000182264.8	IZUMO1
ENSG00000174951.11	FUT1
ENSG00000105550.9	FGF21
ENSG00000105552.14	BCAT2
ENSG00000087076.8	HSD17B14
ENSG00000105559.11	PLEKHA4
ENSG00000087074.7	PPP1R15A
ENSG00000104804.7	TULP2
ENSG00000104805.15	NUCB1
ENSG00000104808.7	DHDH
ENSG00000087088.19	BAX
ENSG00000087086.14	FTL
ENSG00000104812.14	GYS1
ENSG00000183207.13	RUVBL2
ENSG00000104826.13	LHB
ENSG00000268655.2	AC008687.4
ENSG00000104827.12	CGB3
ENSG00000267335.2	AC008687.1
ENSG00000104818.14	CGB2
ENSG00000267631.4	CGB1
ENSG00000189052.6	CGB5
ENSG00000213030.5	CGB8
ENSG00000196337.11	CGB7
ENSG00000283663.1	AC008687.8
ENSG00000225950.8	NTF4
ENSG00000104848.1	KCNA7
ENSG00000104852.14	SNRNP70
ENSG00000104863.11	LIN7B
ENSG00000221916.3	C19orf73
ENSG00000177380.13	PPFIA3
ENSG00000130528.11	HRC
ENSG00000130529.15	TRPM4
ENSG00000063127.15	SLC6A16
ENSG00000104894.11	CD37
ENSG00000074219.13	TEAD2
ENSG00000104901.6	DKKL1
ENSG00000161609.9	CCDC155
ENSG00000142538.1	PTH2
ENSG00000261949.5	GFY
ENSG00000104888.9	SLC17A7
ENSG00000104872.10	PIH1D1
ENSG00000161618.9	ALDH16A1
ENSG00000269469.1	AC010619.1
ENSG00000090554.12	FLT3LG
ENSG00000142541.16	RPL13A
ENSG00000142534.6	RPS11
ENSG00000104870.12	FCGRT
ENSG00000142552.7	RCN3
ENSG00000142546.13	NOSIP
ENSG00000126460.10	PRRG2
ENSG00000126464.13	PRR12
ENSG00000126458.3	RRAS
ENSG00000126461.14	SCAF1
ENSG00000126456.15	IRF3
ENSG00000126453.9	BCL2L12
ENSG00000126457.21	PRMT1
ENSG00000224420.3	ADM5
ENSG00000169169.14	CPT1C
ENSG00000126467.10	TSKS
ENSG00000196961.12	AP2A1
ENSG00000010361.13	FUZ
ENSG00000104973.17	MED25
ENSG00000104960.15	PTOV1
ENSG00000039650.11	PNKP
ENSG00000204673.10	AKT1S1
ENSG00000104946.12	TBC1D17
ENSG00000104951.15	IL4I1
ENSG00000213024.11	NUP62
ENSG00000269179.1	AC011452.1
ENSG00000169136.10	ATF5
ENSG00000161640.15	SIGLEC11
ENSG00000105053.10	VRK3
ENSG00000142528.15	ZNF473
ENSG00000161652.12	IZUMO2
ENSG00000105357.16	MYH14
ENSG00000131398.13	KCNC3
ENSG00000131408.13	NR1H2
ENSG00000131400.7	NAPSA
ENSG00000062822.13	POLD1
ENSG00000142539.9	AC020909.1
ENSG00000269404.6	SPIB
ENSG00000086967.9	MYBPC2
ENSG00000142530.10	FAM71E1
ENSG00000161671.16	EMC10
ENSG00000161677.11	JOSD2
ENSG00000204653.9	ASPDH
ENSG00000131409.12	LRRC4B
ENSG00000213023.10	SYT3
ENSG00000235034.6	C19orf81
ENSG00000161681.15	SHANK1
ENSG00000105472.12	CLEC11A
ENSG00000142511.4	GPR32
ENSG00000261341.6	AC010325.1
ENSG00000142513.5	ACP4
ENSG00000167747.14	C19orf48
ENSG00000167748.10	KLK1
ENSG00000174562.13	KLK15
ENSG00000142515.14	KLK3
ENSG00000167751.12	KLK2
ENSG00000167749.11	KLK4
ENSG00000167754.12	KLK5
ENSG00000167755.14	KLK6
ENSG00000169035.11	KLK7
ENSG00000129455.15	KLK8
ENSG00000269741.5	AC011473.4
ENSG00000213022.5	KLK9
ENSG00000129451.11	KLK10
ENSG00000167757.13	KLK11
ENSG00000186474.15	KLK12
ENSG00000167759.12	KLK13
ENSG00000129437.10	KLK14
ENSG00000142544.6	CTU1
ENSG00000129450.8	SIGLEC9
ENSG00000168995.13	SIGLEC7
ENSG00000105383.14	CD33
ENSG00000179213.13	SIGLECL1
ENSG00000142549.9	IGLON5
ENSG00000186806.5	VSIG10L
ENSG00000105379.9	ETFB
ENSG00000269403.1	AC008750.8
ENSG00000160318.6	CLDND2
ENSG00000105374.9	NKG7
ENSG00000105370.7	LIM2
ENSG00000262874.1	C19orf84
ENSG00000142512.14	SIGLEC10
ENSG00000105366.15	SIGLEC8
ENSG00000213822.6	CEACAM18
ENSG00000254521.6	SIGLEC12
ENSG00000105492.15	SIGLEC6
ENSG00000105497.7	ZNF175
ENSG00000105501.12	SIGLEC5
ENSG00000268500.5	AC018755.2
ENSG00000254415.3	SIGLEC14
ENSG00000182310.14	SPACA6
ENSG00000105509.10	HAS1
ENSG00000171051.8	FPR1
ENSG00000171049.8	FPR2
ENSG00000187474.4	FPR3
ENSG00000161551.14	ZNF577
ENSG00000198093.10	ZNF649
ENSG00000176024.17	ZNF613
ENSG00000256683.6	ZNF350
ENSG00000197619.13	ZNF615
ENSG00000142556.18	ZNF614
ENSG00000256087.6	ZNF432
ENSG00000197608.11	ZNF841
ENSG00000204611.6	ZNF616
ENSG00000196267.12	ZNF836
ENSG00000105568.17	PPP2R1A
ENSG00000196214.10	ZNF766
ENSG00000198464.13	ZNF480
ENSG00000167554.14	ZNF610
ENSG00000221923.8	ZNF880
ENSG00000167555.13	ZNF528
ENSG00000198633.10	ZNF534
ENSG00000258405.9	ZNF578
ENSG00000198482.11	ZNF808
ENSG00000167562.12	ZNF701
ENSG00000167766.18	ZNF83
ENSG00000213020.9	ZNF611
ENSG00000189190.10	ZNF600
ENSG00000198538.10	ZNF28
ENSG00000204604.10	ZNF468
ENSG00000182986.13	ZNF320
ENSG00000283088.1	AC010487.3
ENSG00000213793.5	ZNF888
ENSG00000221874.4	ZNF816-ZNF321P
ENSG00000180257.13	ZNF816
ENSG00000269526.1	ERVV-1
ENSG00000268964.1	ERVV-2
ENSG00000170949.17	ZNF160
ENSG00000170954.11	ZNF415
ENSG00000197937.12	ZNF347
ENSG00000197497.10	ZNF665
ENSG00000197928.10	ZNF677
ENSG00000196131.6	VN1R2
ENSG00000228567.3	VN1R4
ENSG00000163098.4	BIRC8
ENSG00000213799.12	ZNF845
ENSG00000203326.11	ZNF525
ENSG00000196417.12	ZNF765
ENSG00000160336.14	ZNF761
ENSG00000198346.10	ZNF813
ENSG00000130844.17	ZNF331
ENSG00000204595.1	DPRX
ENSG00000142405.21	NLRP12
ENSG00000179820.15	MYADM
ENSG00000126583.10	PRKCG
ENSG00000105605.7	CACNG7
ENSG00000142408.4	CACNG8
ENSG00000130433.7	CACNG6
ENSG00000189068.10	VSTM1
ENSG00000248385.7	TARM1
ENSG00000170909.13	OSCAR
ENSG00000170906.15	NDUFA3
ENSG00000105619.13	TFPT
ENSG00000105618.13	PRPF31
ENSG00000088038.18	CNOT3
ENSG00000105617.3	LENG1
ENSG00000167608.11	TMC4
ENSG00000125505.16	MBOAT7
ENSG00000170892.10	TSEN34
ENSG00000170889.13	RPS9
ENSG00000204577.11	LILRB3
ENSG00000244482.10	LILRA6
ENSG00000105609.16	LILRB5
ENSG00000131042.14	LILRB2
ENSG00000187116.13	LILRA5
ENSG00000239961.2	LILRA4
ENSG00000167613.15	LAIR1
ENSG00000167614.13	TTYH1
ENSG00000167615.16	LENG8
ENSG00000275183.1	LENG9
ENSG00000167617.2	CDC42EP5
ENSG00000167618.9	LAIR2
ENSG00000239998.5	LILRA2
ENSG00000104974.11	LILRA1
ENSG00000104972.15	LILRB1
ENSG00000186818.12	LILRB4
ENSG00000242019.1	KIR3DL3
ENSG00000243772.7	KIR2DL3
ENSG00000125498.19	KIR2DL1
ENSG00000189013.14	KIR2DL4
ENSG00000167633.18	KIR3DL1
ENSG00000240403.5	KIR3DL2
ENSG00000186431.18	FCAR
ENSG00000189430.12	NCR1
ENSG00000167634.12	NLRP7
ENSG00000022556.15	NLRP2
ENSG00000088053.11	GP6
ENSG00000160439.15	RDH13
ENSG00000131037.14	EPS8L1
ENSG00000125503.12	PPP1R12C
ENSG00000105048.16	TNNT1
ENSG00000129991.12	TNNI3
ENSG00000267110.1	AC010327.1
ENSG00000167646.13	DNAAF3
ENSG00000129990.14	SYT5
ENSG00000080031.9	PTPRH
ENSG00000180089.5	TMEM86B
ENSG00000105063.18	PPP6R1
ENSG00000133265.10	HSPBP1
ENSG00000160469.16	BRSK1
ENSG00000180061.9	TMEM150B
ENSG00000133247.13	KMT5C
ENSG00000160471.12	COX6B2
ENSG00000267706.3	AC020922.1
ENSG00000180043.11	FAM71E2
ENSG00000095752.6	IL11
ENSG00000160472.4	TMEM190
ENSG00000233493.3	TMEM238
ENSG00000108107.14	RPL28
ENSG00000108106.13	UBE2S
ENSG00000187902.11	SHISA7
ENSG00000063241.7	ISOC2
ENSG00000283567.1	C19orf85
ENSG00000197483.9	ZNF628
ENSG00000090971.4	NAT14
ENSG00000179954.15	SSC5D
ENSG00000187550.8	SBK2
ENSG00000231274.5	SBK3
ENSG00000218891.4	ZNF579
ENSG00000179943.7	FIZ1
ENSG00000171443.6	ZNF524
ENSG00000261221.3	ZNF865
ENSG00000179922.5	ZNF784
ENSG00000213015.8	ZNF580
ENSG00000171425.9	ZNF581
ENSG00000173581.7	CCDC106
ENSG00000063244.12	U2AF2
ENSG00000063245.14	EPN1
ENSG00000185792.9	NLRP9
ENSG00000223638.3	RFPL4A
ENSG00000229292.1	RFPL4AL1
ENSG00000179873.14	NLRP11
ENSG00000160505.15	NLRP4
ENSG00000173572.11	NLRP13
ENSG00000179709.8	NLRP8
ENSG00000171487.14	NLRP5
ENSG00000142409.5	ZNF787
ENSG00000167685.14	ZNF444
ENSG00000197487.8	GALP
ENSG00000197213.9	ZSCAN5B
ENSG00000204532.6	ZSCAN5C
ENSG00000131848.9	ZSCAN5A
ENSG00000267710.8	EDDM13
ENSG00000018869.16	ZNF582
ENSG00000198440.9	ZNF583
ENSG00000198046.11	ZNF667
ENSG00000196263.7	ZNF471
ENSG00000196867.7	ZFP28
ENSG00000197016.11	ZNF470
ENSG00000197951.9	ZNF71
ENSG00000268182.5	SMIM17
ENSG00000127903.13	ZNF835
ENSG00000269699.6	ZIM2
ENSG00000198300.13	PEG3
ENSG00000131864.10	USP29
ENSG00000141946.1	ZIM3
ENSG00000258873.2	DUXA
ENSG00000083844.10	ZNF264
ENSG00000105146.12	AURKC
ENSG00000204524.6	ZNF805
ENSG00000197714.8	ZNF460
ENSG00000178229.7	ZNF543
ENSG00000131845.14	ZNF304
ENSG00000152433.14	ZNF547
ENSG00000256060.2	TRAPPC2B
ENSG00000268133.1	AC003002.1
ENSG00000188785.11	ZNF548
ENSG00000269533.5	AC003002.3
ENSG00000268533.1	AC003002.2
ENSG00000186272.12	ZNF17
ENSG00000186230.6	ZNF749
ENSG00000268163.1	AC004076.1
ENSG00000178201.4	VN1R1
ENSG00000197128.11	ZNF772
ENSG00000105136.20	ZNF419
ENSG00000268107.5	AC003005.1
ENSG00000152439.12	ZNF773
ENSG00000121406.8	ZNF549
ENSG00000251369.8	ZNF550
ENSG00000083817.8	ZNF416
ENSG00000171649.11	ZIK1
ENSG00000183647.10	ZNF530
ENSG00000213762.11	ZNF134
ENSG00000121417.13	ZNF211
ENSG00000180532.10	ZSCAN4
ENSG00000204519.10	ZNF551
ENSG00000269026.2	AC003006.1
ENSG00000179909.15	ZNF154
ENSG00000083814.13	ZNF671
ENSG00000152443.12	ZNF776
ENSG00000083828.15	ZNF586
ENSG00000178935.5	ZNF552
ENSG00000268750.6	AC010522.1
ENSG00000269343.6	ZNF587B
ENSG00000204514.9	ZNF814
ENSG00000198466.11	ZNF587
ENSG00000269476.1	AC010326.2
ENSG00000173480.10	ZNF417
ENSG00000196724.12	ZNF418
ENSG00000152454.3	ZNF256
ENSG00000177025.3	C19orf18
ENSG00000166704.11	ZNF606
ENSG00000152467.9	ZSCAN1
ENSG00000176293.19	ZNF135
ENSG00000121413.12	ZSCAN18
ENSG00000181894.14	ZNF329
ENSG00000171606.17	ZNF274
ENSG00000198131.13	ZNF544
ENSG00000283515.1	AC020915.5
ENSG00000278129.1	ZNF8
ENSG00000267216.1	AC020915.1
ENSG00000142396.10	ERVK3-1
ENSG00000182318.5	ZSCAN22
ENSG00000121410.11	A1BG
ENSG00000174586.10	ZNF497
ENSG00000152475.6	ZNF837
ENSG00000083845.8	RPS5
ENSG00000269855.2	RNF225
ENSG00000171574.17	ZNF584
ENSG00000131849.11	ZNF132
ENSG00000249471.7	ZNF324B
ENSG00000083812.11	ZNF324
ENSG00000083838.15	ZNF446
ENSG00000083807.9	SLC27A5
ENSG00000119574.12	ZBTB45
ENSG00000130726.11	TRIM28
ENSG00000130724.8	CHMP2A
ENSG00000130725.7	UBE2M
ENSG00000099326.8	MZF1
ENSG00000178591.6	DEFB125
ENSG00000125788.5	DEFB126
ENSG00000088782.4	DEFB127
ENSG00000185982.6	DEFB128
ENSG00000125903.4	DEFB129
ENSG00000186458.4	DEFB132
ENSG00000196476.11	C20orf96
ENSG00000247315.3	ZCCHC3
ENSG00000177732.8	SOX12
ENSG00000125841.12	NRSN2
ENSG00000101255.10	TRIB3
ENSG00000125826.20	RBCK1
ENSG00000125875.13	TBC1D20
ENSG00000101266.18	CSNK2A1
ENSG00000125878.6	TCF15
ENSG00000271303.1	SRXN1
ENSG00000270299.1	AL121758.1
ENSG00000215397.3	SCRT2
ENSG00000101276.15	SLC52A3
ENSG00000125898.12	FAM110A
ENSG00000101280.7	ANGPT4
ENSG00000101282.8	RSPO4
ENSG00000125818.17	PSMF1
ENSG00000125895.5	TMEM74B
ENSG00000215595.1	C20orf202
ENSG00000244588.5	RAD21L1
ENSG00000101298.14	SNPH
ENSG00000125775.14	SDCBP2
ENSG00000274322.1	AL136531.2
ENSG00000088832.16	FKBP1A
ENSG00000088833.17	NSFL1C
ENSG00000196209.12	SIRPB2
ENSG00000125900.12	SIRPD
ENSG00000260861.6	AL049634.2
ENSG00000101307.15	SIRPB1
ENSG00000089012.14	SIRPG
ENSG00000198053.11	SIRPA
ENSG00000101327.8	PDYN
ENSG00000125834.12	STK35
ENSG00000125780.11	TGM3
ENSG00000166948.9	TGM6
ENSG00000125835.18	SNRPB
ENSG00000256566.1	AL049650.1
ENSG00000088876.11	ZNF343
ENSG00000149488.13	TMC2
ENSG00000101361.16	NOP56
ENSG00000101365.20	IDH3B
ENSG00000088881.20	EBF4
ENSG00000088882.7	CPXM1
ENSG00000241690.3	AL035460.1
ENSG00000258713.2	C20orf141
ENSG00000198326.9	TMEM239
ENSG00000132635.16	PCED1A
ENSG00000215305.9	VPS16
ENSG00000132670.20	PTPRA
ENSG00000125787.11	GNRH2
ENSG00000125901.5	MRPS26
ENSG00000101405.3	OXT
ENSG00000101200.5	AVP
ENSG00000185019.16	UBOX5
ENSG00000215251.3	FASTKD5
ENSG00000088899.15	LZTS3
ENSG00000198171.12	DDRGK1
ENSG00000125877.12	ITPA
ENSG00000088836.13	SLC4A11
ENSG00000088854.12	C20orf194
ENSG00000088812.17	ATRN
ENSG00000125861.14	GFRA4
ENSG00000149451.17	ADAM33
ENSG00000088827.12	SIGLEC1
ENSG00000132622.10	HSPA12B
ENSG00000101220.17	C20orf27
ENSG00000101222.12	SPEF1
ENSG00000125817.7	CENPB
ENSG00000101224.17	CDC25B
ENSG00000125843.10	AP5S1
ENSG00000088888.17	MAVS
ENSG00000125779.22	PANK2
ENSG00000101236.16	RNF24
ENSG00000088826.17	SMOX
ENSG00000171873.7	ADRA1D
ENSG00000171867.16	PRNP
ENSG00000171864.4	PRND
ENSG00000101265.15	RASSF2
ENSG00000089057.14	SLC23A2
ENSG00000089063.14	TMEM230
ENSG00000132646.10	PCNA
ENSG00000101290.13	CDS2
ENSG00000101292.7	PROKR2
ENSG00000125772.12	GPCPD1
ENSG00000171984.14	SHLD1
ENSG00000089199.9	CHGB
ENSG00000089195.14	TRMT6
ENSG00000125885.13	MCM8
ENSG00000088766.11	CRLS1
ENSG00000125872.7	LRRN4
ENSG00000101311.15	FERMT1
ENSG00000125845.6	BMP2
ENSG00000101323.4	HAO1
ENSG00000125827.8	TMX4
ENSG00000182621.17	PLCB1
ENSG00000101333.16	PLCB4
ENSG00000125869.9	LAMP5
ENSG00000101349.16	PAK5
ENSG00000132623.15	ANKEF1
ENSG00000132639.12	SNAP25
ENSG00000125863.19	MKKS
ENSG00000285508.1	AL034430.1
ENSG00000285723.1	AL034430.2
ENSG00000149346.14	SLX4IP
ENSG00000101384.12	JAG1
ENSG00000132640.14	BTBD3
ENSG00000172296.12	SPTLC3
ENSG00000101230.5	ISM1
ENSG00000089123.15	TASP1
ENSG00000089048.14	ESF1
ENSG00000101247.17	NDUFAF5
ENSG00000101251.12	SEL1L2
ENSG00000172264.17	MACROD2
ENSG00000125848.9	FLRT3
ENSG00000089177.18	KIF16B
ENSG00000125870.10	SNRPB2
ENSG00000125879.4	OTOR
ENSG00000125851.9	PCSK2
ENSG00000125864.13	BFSP1
ENSG00000125868.15	DSTN
ENSG00000125844.15	RRBP1
ENSG00000125888.14	BANF2
ENSG00000089006.16	SNX5
ENSG00000125850.10	OVOL2
ENSG00000125871.13	MGME1
ENSG00000232838.3	PET117
ENSG00000149474.13	KAT14
ENSG00000125846.15	ZNF133
ENSG00000089091.16	DZANK1
ENSG00000132664.11	POLR3F
ENSG00000089050.15	RBBP9
ENSG00000101310.16	SEC23B
ENSG00000232388.4	SMIM26
ENSG00000284776.1	AL121900.2
ENSG00000125821.12	DTD1
ENSG00000132631.5	SCP2D1
ENSG00000185052.11	SLC24A3
ENSG00000132669.13	RIN2
ENSG00000173418.11	NAA20
ENSG00000101343.14	CRNKL1
ENSG00000089101.17	CFAP61
ENSG00000173404.4	INSM1
ENSG00000188559.14	RALGAPA2
ENSG00000088970.15	KIZ
ENSG00000088930.7	XRN2
ENSG00000125816.4	NKX2-4
ENSG00000125820.5	NKX2-2
ENSG00000125813.13	PAX1
ENSG00000283932.1	AL121722.1
ENSG00000125798.14	FOXA2
ENSG00000132671.5	SSTR4
ENSG00000178726.6	THBD
ENSG00000125810.9	CD93
ENSG00000132661.3	NXT1
ENSG00000125812.15	GZF1
ENSG00000125814.17	NAPB
ENSG00000125823.12	CSTL1
ENSG00000125831.9	CST11
ENSG00000125815.8	CST8
ENSG00000101435.4	CST9L
ENSG00000173335.4	CST9
ENSG00000101439.8	CST3
ENSG00000101441.4	CST4
ENSG00000170373.8	CST1
ENSG00000170369.3	CST2
ENSG00000170367.4	CST5
ENSG00000149435.12	GGTLC1
ENSG00000101463.5	SYNDIG1
ENSG00000077984.5	CST7
ENSG00000101474.11	APMAP
ENSG00000154930.14	ACSS1
ENSG00000100987.14	VSX1
ENSG00000197586.12	ENTPD6
ENSG00000100994.11	PYGB
ENSG00000100997.18	ABHD12
ENSG00000101003.9	GINS1
ENSG00000101004.14	NINL
ENSG00000170191.4	NANP
ENSG00000130684.13	ZNF337
ENSG00000215547.1	DEFB115
ENSG00000215545.1	DEFB116
ENSG00000131068.3	DEFB118
ENSG00000180483.6	DEFB119
ENSG00000204548.3	DEFB121
ENSG00000180424.6	DEFB123
ENSG00000180383.3	DEFB124
ENSG00000088320.3	REM1
ENSG00000101294.17	HM13
ENSG00000101898.6	MCTS2P
ENSG00000125968.8	ID1
ENSG00000131055.4	COX4I2
ENSG00000171552.12	BCL2L1
ENSG00000088325.15	TPX2
ENSG00000101306.10	MYLK2
ENSG00000179772.7	FOXS1
ENSG00000149599.15	DUSP15
ENSG00000131044.17	TTLL9
ENSG00000088356.5	PDRG1
ENSG00000260903.2	XKR7
ENSG00000101331.15	CCM2L
ENSG00000101336.13	HCK
ENSG00000101337.15	TM9SF4
ENSG00000126003.6	PLAGL2
ENSG00000101346.13	POFUT1
ENSG00000101350.7	KIF3B
ENSG00000171456.18	ASXL1
ENSG00000197183.14	NOL4L
ENSG00000198547.8	C20orf203
ENSG00000285382.1	FO393400.1
ENSG00000149600.11	COMMD7
ENSG00000088305.18	DNMT3B
ENSG00000101367.8	MAPRE1
ENSG00000215529.12	EFCAB8
ENSG00000167098.11	SUN5
ENSG00000078898.6	BPIFB2
ENSG00000167104.11	BPIFB6
ENSG00000186190.7	BPIFB3
ENSG00000186191.7	BPIFB4
ENSG00000131050.10	BPIFA2
ENSG00000131059.11	BPIFA3
ENSG00000198183.11	BPIFA1
ENSG00000125999.10	BPIFB1
ENSG00000101391.20	CDK5RAP1
ENSG00000101400.5	SNTA1
ENSG00000078699.21	CBFA2T2
ENSG00000125967.16	NECAB3
ENSG00000149609.5	C20orf144
ENSG00000182584.4	ACTL10
ENSG00000101412.12	E2F1
ENSG00000101417.11	PXMP4
ENSG00000131061.13	ZNF341
ENSG00000101421.3	CHMP4B
ENSG00000125970.11	RALY
ENSG00000125977.6	EIF2S2
ENSG00000101440.9	ASIP
ENSG00000101444.12	AHCY
ENSG00000078747.14	ITCH
ENSG00000125971.16	DYNLRB1
ENSG00000101460.12	MAP1LC3A
ENSG00000101464.10	PIGU
ENSG00000198646.13	NCOA6
ENSG00000078804.12	TP53INP2
ENSG00000131067.16	GGT7
ENSG00000131069.19	ACSS2
ENSG00000100983.10	GSS
ENSG00000078814.15	MYH7B
ENSG00000100991.11	TRPC4AP
ENSG00000088298.12	EDEM2
ENSG00000101000.5	PROCR
ENSG00000126005.16	MMP24OS
ENSG00000125966.9	MMP24
ENSG00000261582.1	AL121753.1
ENSG00000242372.7	EIF6
ENSG00000125998.7	FAM83C
ENSG00000101019.21	UQCC1
ENSG00000125965.8	GDF5
ENSG00000126001.15	CEP250
ENSG00000125975.13	C20orf173
ENSG00000125991.19	ERGIC3
ENSG00000061656.9	SPAG4
ENSG00000214078.12	CPNE1
ENSG00000272897.5	AL109827.1
ENSG00000244462.7	RBM12
ENSG00000244005.12	NFS1
ENSG00000125995.15	ROMO1
ENSG00000131051.22	RBM39
ENSG00000025293.16	PHF20
ENSG00000171222.10	SCAND1
ENSG00000149646.12	CNBD2
ENSG00000088367.21	EPB41L1
ENSG00000131043.11	AAR2
ENSG00000080845.17	DLGAP4
ENSG00000101335.9	MYL9
ENSG00000118707.9	TGIF2
ENSG00000259399.1	TGIF2-RAB5IF
ENSG00000101084.17	RAB5IF
ENSG00000101082.13	SLA2
ENSG00000101079.20	NDRG3
ENSG00000149636.15	DSN1
ENSG00000149639.14	SOGA1
ENSG00000101342.9	TLDC2
ENSG00000101347.9	SAMHD1
ENSG00000080839.11	RBL1
ENSG00000101353.14	MROH8
ENSG00000118705.16	RPN2
ENSG00000118702.9	GHRH
ENSG00000101363.12	MANBAL
ENSG00000197122.11	SRC
ENSG00000166619.13	BLCAP
ENSG00000053438.9	NNAT
ENSG00000132792.18	CTNNBL1
ENSG00000132821.11	VSTM2L
ENSG00000101407.12	TTI1
ENSG00000101413.11	RPRD1B
ENSG00000198959.11	TGM2
ENSG00000149633.11	KIAA1755
ENSG00000101425.13	BPI
ENSG00000129988.5	LBP
ENSG00000170471.14	RALGAPB
ENSG00000182035.11	ADIG
ENSG00000124143.10	ARHGAP40
ENSG00000101438.3	SLC32A1
ENSG00000101442.9	ACTR5
ENSG00000101445.9	PPP1R16B
ENSG00000101447.14	FAM83D
ENSG00000101452.14	DHX35
ENSG00000204103.3	MAFB
ENSG00000198900.5	TOP1
ENSG00000124181.14	PLCG1
ENSG00000174306.21	ZHX3
ENSG00000132793.11	LPIN3
ENSG00000183798.4	EMILIN3
ENSG00000124177.14	CHD6
ENSG00000196090.12	PTPRT
ENSG00000124193.14	SRSF6
ENSG00000185513.16	L3MBTL1
ENSG00000277611.1	Z98752.3
ENSG00000101049.15	SGK2
ENSG00000101052.12	IFT52
ENSG00000101057.15	MYBL2
ENSG00000124196.5	GTSF1L
ENSG00000124191.17	TOX2
ENSG00000149596.6	JPH2
ENSG00000132823.10	OSER1
ENSG00000124194.16	GDAP1L1
ENSG00000197296.5	FITM2
ENSG00000101074.3	R3HDML
ENSG00000101076.16	HNF4A
ENSG00000124120.10	TTPAL
ENSG00000132824.13	SERINC3
ENSG00000168734.13	PKIG
ENSG00000196839.12	ADA
ENSG00000064205.10	WISP2
ENSG00000124249.6	KCNK15
ENSG00000101098.12	RIMS4
ENSG00000166913.12	YWHAB
ENSG00000101104.12	PABPC1L
ENSG00000025772.7	TOMM34
ENSG00000101109.11	STK4
ENSG00000124134.8	KCNS1
ENSG00000175121.11	WFDC5
ENSG00000168703.5	WFDC12
ENSG00000124102.4	PI3
ENSG00000124233.11	SEMG1
ENSG00000124157.6	SEMG2
ENSG00000124107.5	SLPI
ENSG00000124159.15	MATN4
ENSG00000124232.10	RBPJL
ENSG00000124145.6	SDC4
ENSG00000204070.9	SYS1
ENSG00000254806.5	SYS1-DBNDD2
ENSG00000124251.10	TP53TG5
ENSG00000244274.7	DBNDD2
ENSG00000124155.17	PIGT
ENSG00000101443.17	WFDC2
ENSG00000101446.7	SPINT3
ENSG00000243543.8	WFDC6
ENSG00000249139.1	EPPIN-WFDC6
ENSG00000101448.13	EPPIN
ENSG00000158901.11	WFDC8
ENSG00000180205.3	WFDC9
ENSG00000180305.4	WFDC10A
ENSG00000180083.10	WFDC11
ENSG00000182931.9	WFDC10B
ENSG00000168634.4	WFDC13
ENSG00000149651.3	SPINT4
ENSG00000124116.18	WFDC3
ENSG00000101457.12	DNTTIP1
ENSG00000175063.16	UBE2C
ENSG00000101470.9	TNNC2
ENSG00000124104.18	SNX21
ENSG00000101473.16	ACOT8
ENSG00000132801.6	ZSWIM3
ENSG00000168612.4	ZSWIM1
ENSG00000149634.4	SPATA25
ENSG00000124257.6	NEURL2
ENSG00000064601.18	CTSA
ENSG00000100979.14	PLTP
ENSG00000100982.11	PCIF1
ENSG00000198026.7	ZNF335
ENSG00000100985.7	MMP9
ENSG00000124140.13	SLC12A5
ENSG00000124160.11	NCOA5
ENSG00000101017.13	CD40
ENSG00000149654.9	CDH22
ENSG00000080189.14	SLC35C2
ENSG00000062598.17	ELMO2
ENSG00000198185.11	ZNF334
ENSG00000149635.2	OCSTAMP
ENSG00000158296.13	SLC13A3
ENSG00000172315.5	TP53RK
ENSG00000197496.5	SLC2A10
ENSG00000064655.18	EYA2
ENSG00000101040.19	ZMYND8
ENSG00000124151.18	NCOA3
